CUST_NO,XCOORD,YCOORD,DEMAND,READY_TIME,DUE_DATE,SERVICE_TIME,INSTANCE,TYPE
17,0,40,20,255,375,10,RC202,RC
18,0,45,20,703,823,10,RC202,RC
19,44,5,20,335,455,10,RC202,RC
20,42,10,40,254,374,10,RC202,RC
21,42,15,10,537,657,10,RC202,RC
22,40,5,10,0,905,10,RC202,RC
23,40,15,40,375,495,10,RC202,RC
24,38,5,30,201,321,10,RC202,RC
25,38,15,10,681,801,10,RC202,RC
26,35,5,20,784,904,10,RC202,RC
27,95,30,30,0,891,10,RC202,RC
28,95,35,20,146,266,10,RC202,RC
29,92,30,10,149,269,10,RC202,RC
30,90,35,10,194,314,10,RC202,RC
31,88,30,10,246,366,10,RC202,RC
32,88,35,20,0,899,10,RC202,RC
33,87,30,10,621,741,10,RC202,RC
34,85,25,10,80,200,10,RC202,RC
35,85,35,30,0,902,10,RC202,RC
36,67,85,20,657,777,10,RC202,RC
37,65,85,40,43,163,10,RC202,RC
38,65,82,10,0,909,10,RC202,RC
39,62,80,30,278,398,10,RC202,RC
40,60,80,10,64,184,10,RC202,RC
41,60,85,30,329,449,10,RC202,RC
42,58,75,20,376,496,10,RC202,RC
43,55,80,10,33,153,10,RC202,RC
44,55,85,20,574,694,10,RC202,RC
45,55,82,10,217,337,10,RC202,RC
46,20,82,10,37,157,10,RC202,RC
47,18,80,10,489,609,10,RC202,RC
48,2,45,10,105,225,10,RC202,RC
49,42,5,10,0,904,10,RC202,RC
50,42,12,10,440,560,10,RC202,RC
51,72,35,30,0,914,10,RC202,RC
52,55,20,19,326,446,10,RC202,RC
53,25,30,3,0,925,10,RC202,RC
54,20,50,5,375,495,10,RC202,RC
55,55,60,16,601,721,10,RC202,RC
56,30,60,16,599,719,10,RC202,RC
57,50,35,19,557,677,10,RC202,RC
58,30,25,23,397,517,10,RC202,RC
59,15,10,20,782,902,10,RC202,RC
60,10,20,19,0,907,10,RC202,RC
61,15,60,17,694,814,10,RC202,RC
62,45,65,9,258,378,10,RC202,RC
63,65,35,3,167,287,10,RC202,RC
64,65,20,6,39,159,10,RC202,RC
65,45,30,17,191,311,10,RC202,RC
66,35,40,16,11,131,10,RC202,RC
67,41,37,16,566,686,10,RC202,RC
68,64,42,9,268,388,10,RC202,RC
69,40,60,21,612,732,10,RC202,RC
70,31,52,27,157,277,10,RC202,RC
71,35,69,23,810,930,10,RC202,RC
72,65,55,14,241,361,10,RC202,RC
73,63,65,8,0,922,10,RC202,RC
74,2,60,5,286,406,10,RC202,RC
75,20,20,8,645,765,10,RC202,RC
76,5,5,16,0,892,10,RC202,RC
77,60,12,31,268,388,10,RC202,RC
78,23,3,7,764,884,10,RC202,RC
79,8,56,27,365,485,10,RC202,RC
80,6,68,30,352,472,10,RC202,RC
81,47,47,13,822,942,10,RC202,RC
82,49,58,10,355,475,10,RC202,RC
83,27,43,9,0,935,10,RC202,RC
84,37,31,14,0,930,10,RC202,RC
85,57,29,18,395,515,10,RC202,RC
86,63,23,2,0,914,10,RC202,RC
87,21,24,28,349,469,10,RC202,RC
88,12,24,13,359,479,10,RC202,RC
89,24,58,19,260,380,10,RC202,RC
90,67,5,25,713,833,10,RC202,RC
91,37,47,6,359,479,10,RC202,RC
92,49,42,13,0,937,10,RC202,RC
93,53,43,14,14,134,10,RC202,RC
94,61,52,3,808,928,10,RC202,RC
95,57,48,23,0,932,10,RC202,RC
96,56,37,6,0,929,10,RC202,RC
97,55,54,26,0,934,10,RC202,RC
98,4,18,35,547,667,10,RC202,RC
99,26,52,9,0,935,10,RC202,RC
100,26,35,15,308,428,10,RC202,RC
101,31,67,3,810,930,10,RC202,RC
1,40,50,0,0,960,0,RC203,RC
2,25,85,20,0,911,10,RC203,RC
3,22,75,30,0,919,10,RC203,RC
4,22,85,10,0,910,10,RC203,RC
5,20,80,40,644,764,10,RC203,RC
6,20,85,20,0,909,10,RC203,RC
7,18,75,20,388,508,10,RC203,RC
8,15,75,20,0,914,10,RC203,RC
9,15,80,10,367,487,10,RC203,RC
10,10,35,20,371,491,10,RC203,RC
11,10,40,30,519,639,10,RC203,RC
12,8,40,40,195,315,10,RC203,RC
13,8,45,20,0,917,10,RC203,RC
14,5,35,10,653,773,10,RC203,RC
15,5,45,10,0,914,10,RC203,RC
16,2,40,20,174,294,10,RC203,RC
17,0,40,20,0,908,10,RC203,RC
18,0,45,20,703,823,10,RC203,RC
19,44,5,20,0,904,10,RC203,RC
20,42,10,40,0,909,10,RC203,RC
21,42,15,10,0,914,10,RC203,RC
22,40,5,10,0,905,10,RC203,RC
23,40,15,40,375,495,10,RC203,RC
24,38,5,30,201,321,10,RC203,RC
25,38,15,10,0,914,10,RC203,RC
26,35,5,20,784,904,10,RC203,RC
27,95,30,30,0,891,10,RC203,RC
28,95,35,20,146,266,10,RC203,RC
29,92,30,10,0,894,10,RC203,RC
30,90,35,10,0,897,10,RC203,RC
31,88,30,10,246,366,10,RC203,RC
32,88,35,20,0,899,10,RC203,RC
33,87,30,10,0,898,10,RC203,RC
34,85,25,10,80,200,10,RC203,RC
35,85,35,30,0,902,10,RC203,RC
36,67,85,20,657,777,10,RC203,RC
37,65,85,40,43,163,10,RC203,RC
38,65,82,10,0,909,10,RC203,RC
39,62,80,30,278,398,10,RC203,RC
40,60,80,10,64,184,10,RC203,RC
41,60,85,30,329,449,10,RC203,RC
42,58,75,20,376,496,10,RC203,RC
43,55,80,10,33,153,10,RC203,RC
44,55,85,20,0,911,10,RC203,RC
45,55,82,10,217,337,10,RC203,RC
46,20,82,10,37,157,10,RC203,RC
47,18,80,10,0,912,10,RC203,RC
48,2,45,10,0,911,10,RC203,RC
49,42,5,10,0,904,10,RC203,RC
50,42,12,10,440,560,10,RC203,RC
51,72,35,30,0,914,10,RC203,RC
52,55,20,19,0,916,10,RC203,RC
53,25,30,3,0,925,10,RC203,RC
54,20,50,5,375,495,10,RC203,RC
55,55,60,16,0,931,10,RC203,RC
56,30,60,16,599,719,10,RC203,RC
57,50,35,19,557,677,10,RC203,RC
58,30,25,23,0,923,10,RC203,RC
59,15,10,20,782,902,10,RC203,RC
60,10,20,19,0,907,10,RC203,RC
61,15,60,17,0,923,10,RC203,RC
62,45,65,9,0,934,10,RC203,RC
63,65,35,3,167,287,10,RC203,RC
64,65,20,6,0,910,10,RC203,RC
65,45,30,17,191,311,10,RC203,RC
66,35,40,16,11,131,10,RC203,RC
67,41,37,16,566,686,10,RC203,RC
68,64,42,9,268,388,10,RC203,RC
69,40,60,21,612,732,10,RC203,RC
70,31,52,27,157,277,10,RC203,RC
71,35,69,23,810,930,10,RC203,RC
72,65,55,14,0,924,10,RC203,RC
73,63,65,8,0,922,10,RC203,RC
74,2,60,5,0,910,10,RC203,RC
75,20,20,8,645,765,10,RC203,RC
76,5,5,16,0,892,10,RC203,RC
77,60,12,31,268,388,10,RC203,RC
78,23,3,7,764,884,10,RC203,RC
79,8,56,27,365,485,10,RC203,RC
80,6,68,30,352,472,10,RC203,RC
81,47,47,13,822,942,10,RC203,RC
82,49,58,10,0,937,10,RC203,RC
83,27,43,9,0,935,10,RC203,RC
84,37,31,14,0,930,10,RC203,RC
85,57,29,18,395,515,10,RC203,RC
86,63,23,2,0,914,10,RC203,RC
87,21,24,28,0,917,10,RC203,RC
88,12,24,13,359,479,10,RC203,RC
89,24,58,19,260,380,10,RC203,RC
90,67,5,25,0,897,10,RC203,RC
91,37,47,6,0,945,10,RC203,RC
92,49,42,13,0,937,10,RC203,RC
93,53,43,14,14,134,10,RC203,RC
94,61,52,3,808,928,10,RC203,RC
95,57,48,23,0,932,10,RC203,RC
96,56,37,6,0,929,10,RC203,RC
97,55,54,26,0,934,10,RC203,RC
98,4,18,35,0,901,10,RC203,RC
99,26,52,9,0,935,10,RC203,RC
100,26,35,15,308,428,10,RC203,RC
101,31,67,3,810,930,10,RC203,RC
1,40,50,0,0,960,0,RC204,RC
2,25,85,20,0,911,10,RC204,RC
3,22,75,30,0,919,10,RC204,RC
4,22,85,10,0,910,10,RC204,RC
5,20,80,40,644,764,10,RC204,RC
6,20,85,20,0,909,10,RC204,RC
7,18,75,20,0,916,10,RC204,RC
8,15,75,20,0,914,10,RC204,RC
9,15,80,10,367,487,10,RC204,RC
10,10,35,20,371,491,10,RC204,RC
11,10,40,30,0,918,10,RC204,RC
12,8,40,40,195,315,10,RC204,RC
13,8,45,20,0,917,10,RC204,RC
14,5,35,10,653,773,10,RC204,RC
15,5,45,10,0,914,10,RC204,RC
16,2,40,20,174,294,10,RC204,RC
17,0,40,20,0,908,10,RC204,RC
18,0,45,20,0,909,10,RC204,RC
19,44,5,20,0,904,10,RC204,RC
20,42,10,40,0,909,10,RC204,RC
21,42,15,10,0,914,10,RC204,RC
22,40,5,10,0,905,10,RC204,RC
23,40,15,40,0,915,10,RC204,RC
24,38,5,30,201,321,10,RC204,RC
25,38,15,10,0,914,10,RC204,RC
26,35,5,20,784,904,10,RC204,RC
27,95,30,30,0,891,10,RC204,RC
28,95,35,20,0,892,10,RC204,RC
29,92,30,10,0,894,10,RC204,RC
30,90,35,10,0,897,10,RC204,RC
31,88,30,10,0,898,10,RC204,RC
32,88,35,20,0,899,10,RC204,RC
33,87,30,10,0,898,10,RC204,RC
34,85,25,10,0,898,10,RC204,RC
35,85,35,30,0,902,10,RC204,RC
36,67,85,20,0,905,10,RC204,RC
37,65,85,40,0,906,10,RC204,RC
38,65,82,10,0,909,10,RC204,RC
39,62,80,30,278,398,10,RC204,RC
40,60,80,10,0,913,10,RC204,RC
41,60,85,30,0,909,10,RC204,RC
42,58,75,20,0,919,10,RC204,RC
43,55,80,10,0,916,10,RC204,RC
44,55,85,20,0,911,10,RC204,RC
45,55,82,10,217,337,10,RC204,RC
46,20,82,10,0,912,10,RC204,RC
47,18,80,10,0,912,10,RC204,RC
48,2,45,10,0,911,10,RC204,RC
49,42,5,10,0,904,10,RC204,RC
50,42,12,10,0,911,10,RC204,RC
51,72,35,30,0,914,10,RC204,RC
52,55,20,19,0,916,10,RC204,RC
53,25,30,3,0,925,10,RC204,RC
54,20,50,5,375,495,10,RC204,RC
55,55,60,16,0,931,10,RC204,RC
56,30,60,16,599,719,10,RC204,RC
57,50,35,19,0,931,10,RC204,RC
58,30,25,23,0,923,10,RC204,RC
59,15,10,20,782,902,10,RC204,RC
60,10,20,19,0,907,10,RC204,RC
61,15,60,17,0,923,10,RC204,RC
62,45,65,9,0,934,10,RC204,RC
63,65,35,3,167,287,10,RC204,RC
64,65,20,6,0,910,10,RC204,RC
65,45,30,17,0,929,10,RC204,RC
66,35,40,16,0,938,10,RC204,RC
67,41,37,16,0,936,10,RC204,RC
68,64,42,9,268,388,10,RC204,RC
69,40,60,21,0,940,10,RC204,RC
70,31,52,27,157,277,10,RC204,RC
71,35,69,23,0,930,10,RC204,RC
72,65,55,14,0,924,10,RC204,RC
73,63,65,8,0,922,10,RC204,RC
74,2,60,5,0,910,10,RC204,RC
75,20,20,8,645,765,10,RC204,RC
76,5,5,16,0,892,10,RC204,RC
77,60,12,31,268,388,10,RC204,RC
78,23,3,7,764,884,10,RC204,RC
79,8,56,27,0,917,10,RC204,RC
80,6,68,30,352,472,10,RC204,RC
81,47,47,13,0,942,10,RC204,RC
82,49,58,10,0,937,10,RC204,RC
83,27,43,9,0,935,10,RC204,RC
84,37,31,14,0,930,10,RC204,RC
85,57,29,18,395,515,10,RC204,RC
86,63,23,2,0,914,10,RC204,RC
87,21,24,28,0,917,10,RC204,RC
88,12,24,13,359,479,10,RC204,RC
89,24,58,19,0,932,10,RC204,RC
90,67,5,25,0,897,10,RC204,RC
91,37,47,6,0,945,10,RC204,RC
92,49,42,13,0,937,10,RC204,RC
93,53,43,14,14,134,10,RC204,RC
94,61,52,3,0,928,10,RC204,RC
95,57,48,23,0,932,10,RC204,RC
96,56,37,6,0,929,10,RC204,RC
97,55,54,26,0,934,10,RC204,RC
98,4,18,35,0,901,10,RC204,RC
99,26,52,9,0,935,10,RC204,RC
100,26,35,15,308,428,10,RC204,RC
101,31,67,3,810,930,10,RC204,RC
1,40,50,0,0,960,0,RC205,RC
2,25,85,20,431,911,10,RC205,RC
3,22,75,30,30,510,10,RC205,RC
4,22,85,10,291,771,10,RC205,RC
5,20,80,40,674,734,10,RC205,RC
6,20,85,20,40,520,10,RC205,RC
7,18,75,20,393,502,10,RC205,RC
8,15,75,20,120,600,10,RC205,RC
9,15,80,10,397,457,10,RC205,RC
10,10,35,20,401,461,10,RC205,RC
11,10,40,30,535,622,10,RC205,RC
12,8,40,40,225,285,10,RC205,RC
13,8,45,20,43,523,10,RC205,RC
14,5,35,10,683,743,10,RC205,RC
15,5,45,10,35,366,10,RC205,RC
16,2,40,20,204,264,10,RC205,RC
17,0,40,20,204,425,10,RC205,RC
18,0,45,20,698,827,10,RC205,RC
19,44,5,20,306,483,10,RC205,RC
20,42,10,40,199,428,10,RC205,RC
21,42,15,10,494,699,10,RC205,RC
22,40,5,10,45,525,10,RC205,RC
23,40,15,40,383,486,10,RC205,RC
24,38,5,30,231,291,10,RC205,RC
25,38,15,10,609,872,10,RC205,RC
26,35,5,20,821,881,10,RC205,RC
27,95,30,30,349,829,10,RC205,RC
28,95,35,20,138,273,10,RC205,RC
29,92,30,10,78,339,10,RC205,RC
30,90,35,10,132,375,10,RC205,RC
31,88,30,10,252,359,10,RC205,RC
32,88,35,20,50,530,10,RC205,RC
33,87,30,10,562,799,10,RC205,RC
34,85,25,10,71,208,10,RC205,RC
35,85,35,30,307,787,10,RC205,RC
36,67,85,20,655,778,10,RC205,RC
37,65,85,40,43,186,10,RC205,RC
38,65,82,10,377,857,10,RC205,RC
39,62,80,30,308,368,10,RC205,RC
40,60,80,10,46,201,10,RC205,RC
41,60,85,30,339,438,10,RC205,RC
42,58,75,20,377,494,10,RC205,RC
43,55,80,10,33,166,10,RC205,RC
44,55,85,20,531,736,10,RC205,RC
45,55,82,10,247,307,10,RC205,RC
46,20,82,10,37,177,10,RC205,RC
47,18,80,10,432,665,10,RC205,RC
48,2,45,10,38,322,10,RC205,RC
49,42,5,10,424,904,10,RC205,RC
50,42,12,10,460,539,10,RC205,RC
51,72,35,30,327,807,10,RC205,RC
52,55,20,19,273,498,10,RC205,RC
53,25,30,3,25,505,10,RC205,RC
54,20,50,5,405,465,10,RC205,RC
55,55,60,16,554,767,10,RC205,RC
56,30,60,16,629,689,10,RC205,RC
57,50,35,19,560,673,10,RC205,RC
58,30,25,23,342,571,10,RC205,RC
59,15,10,20,842,902,10,RC205,RC
60,10,20,19,42,522,10,RC205,RC
61,15,60,17,623,884,10,RC205,RC
62,45,65,9,214,421,10,RC205,RC
63,65,35,3,197,257,10,RC205,RC
64,65,20,6,39,316,10,RC205,RC
65,45,30,17,191,310,10,RC205,RC
66,35,40,16,11,140,10,RC205,RC
67,41,37,16,570,681,10,RC205,RC
68,64,42,9,298,358,10,RC205,RC
69,40,60,21,613,730,10,RC205,RC
70,31,52,27,187,247,10,RC205,RC
71,35,69,23,780,930,10,RC205,RC
72,65,55,14,191,410,10,RC205,RC
73,63,65,8,27,507,10,RC205,RC
74,2,60,5,240,451,10,RC205,RC
75,20,20,8,675,735,10,RC205,RC
76,5,5,16,57,537,10,RC205,RC
77,60,12,31,298,358,10,RC205,RC
78,23,3,7,794,854,10,RC205,RC
79,8,56,27,366,483,10,RC205,RC
80,6,68,30,382,442,10,RC205,RC
81,47,47,13,817,942,10,RC205,RC
82,49,58,10,332,497,10,RC205,RC
83,27,43,9,14,494,10,RC205,RC
84,37,31,14,19,499,10,RC205,RC
85,57,29,18,425,485,10,RC205,RC
86,63,23,2,164,644,10,RC205,RC
87,21,24,28,310,507,10,RC205,RC
88,12,24,13,389,449,10,RC205,RC
89,24,58,19,262,377,10,RC205,RC
90,67,5,25,611,897,10,RC205,RC
91,37,47,6,311,526,10,RC205,RC
92,49,42,13,457,937,10,RC205,RC
93,53,43,14,14,74,10,RC205,RC
94,61,52,3,789,928,10,RC205,RC
95,57,48,23,212,692,10,RC205,RC
96,56,37,6,20,500,10,RC205,RC
97,55,54,26,382,862,10,RC205,RC
98,4,18,35,516,697,10,RC205,RC
99,26,52,9,14,494,10,RC205,RC
100,26,35,15,338,398,10,RC205,RC
101,31,67,3,870,930,10,RC205,RC
1,40,50,0,0,960,0,RC206,RC
2,25,85,20,613,853,10,RC206,RC
3,22,75,30,92,332,10,RC206,RC
4,22,85,10,411,651,10,RC206,RC
5,20,80,40,584,824,10,RC206,RC
6,20,85,20,40,280,10,RC206,RC
7,18,75,20,328,568,10,RC206,RC
8,15,75,20,240,480,10,RC206,RC
9,15,80,10,307,547,10,RC206,RC
10,10,35,20,311,551,10,RC206,RC
11,10,40,30,459,699,10,RC206,RC
12,8,40,40,135,375,10,RC206,RC
13,8,45,20,163,403,10,RC206,RC
14,5,35,10,593,833,10,RC206,RC
15,5,45,10,35,275,10,RC206,RC
16,2,40,20,114,354,10,RC206,RC
17,0,40,20,195,435,10,RC206,RC
18,0,45,20,643,883,10,RC206,RC
19,44,5,20,275,515,10,RC206,RC
20,42,10,40,194,434,10,RC206,RC
21,42,15,10,477,717,10,RC206,RC
22,40,5,10,155,395,10,RC206,RC
23,40,15,40,315,555,10,RC206,RC
24,38,5,30,141,381,10,RC206,RC
25,38,15,10,621,861,10,RC206,RC
26,35,5,20,664,904,10,RC206,RC
27,95,30,30,469,709,10,RC206,RC
28,95,35,20,86,326,10,RC206,RC
29,92,30,10,89,329,10,RC206,RC
30,90,35,10,134,374,10,RC206,RC
31,88,30,10,186,426,10,RC206,RC
32,88,35,20,105,345,10,RC206,RC
33,87,30,10,561,801,10,RC206,RC
34,85,25,10,51,291,10,RC206,RC
35,85,35,30,427,667,10,RC206,RC
36,67,85,20,597,837,10,RC206,RC
37,65,85,40,43,283,10,RC206,RC
38,65,82,10,497,737,10,RC206,RC
39,62,80,30,218,458,10,RC206,RC
40,60,80,10,36,276,10,RC206,RC
41,60,85,30,269,509,10,RC206,RC
42,58,75,20,316,556,10,RC206,RC
43,55,80,10,33,273,10,RC206,RC
44,55,85,20,514,754,10,RC206,RC
45,55,82,10,157,397,10,RC206,RC
46,20,82,10,37,277,10,RC206,RC
47,18,80,10,429,669,10,RC206,RC
48,2,45,10,45,285,10,RC206,RC
49,42,5,10,664,904,10,RC206,RC
50,42,12,10,380,620,10,RC206,RC
51,72,35,30,447,687,10,RC206,RC
52,55,20,19,266,506,10,RC206,RC
53,25,30,3,115,355,10,RC206,RC
54,20,50,5,315,555,10,RC206,RC
55,55,60,16,541,781,10,RC206,RC
56,30,60,16,539,779,10,RC206,RC
57,50,35,19,497,737,10,RC206,RC
58,30,25,23,337,577,10,RC206,RC
59,15,10,20,662,902,10,RC206,RC
60,10,20,19,42,282,10,RC206,RC
61,15,60,17,634,874,10,RC206,RC
62,45,65,9,198,438,10,RC206,RC
63,65,35,3,107,347,10,RC206,RC
64,65,20,6,39,279,10,RC206,RC
65,45,30,17,131,371,10,RC206,RC
66,35,40,16,11,251,10,RC206,RC
67,41,37,16,506,746,10,RC206,RC
68,64,42,9,208,448,10,RC206,RC
69,40,60,21,552,792,10,RC206,RC
70,31,52,27,97,337,10,RC206,RC
71,35,69,23,690,930,10,RC206,RC
72,65,55,14,181,421,10,RC206,RC
73,63,65,8,27,267,10,RC206,RC
74,2,60,5,226,466,10,RC206,RC
75,20,20,8,585,825,10,RC206,RC
76,5,5,16,172,412,10,RC206,RC
77,60,12,31,208,448,10,RC206,RC
78,23,3,7,660,900,10,RC206,RC
79,8,56,27,305,545,10,RC206,RC
80,6,68,30,292,532,10,RC206,RC
81,47,47,13,702,942,10,RC206,RC
82,49,58,10,295,535,10,RC206,RC
83,27,43,9,92,332,10,RC206,RC
84,37,31,14,45,285,10,RC206,RC
85,57,29,18,335,575,10,RC206,RC
86,63,23,2,284,524,10,RC206,RC
87,21,24,28,289,529,10,RC206,RC
88,12,24,13,299,539,10,RC206,RC
89,24,58,19,200,440,10,RC206,RC
90,67,5,25,653,893,10,RC206,RC
91,37,47,6,299,539,10,RC206,RC
92,49,42,13,659,899,10,RC206,RC
93,53,43,14,14,254,10,RC206,RC
94,61,52,3,688,928,10,RC206,RC
95,57,48,23,332,572,10,RC206,RC
96,56,37,6,40,280,10,RC206,RC
97,55,54,26,502,742,10,RC206,RC
98,4,18,35,487,727,10,RC206,RC
99,26,52,9,112,352,10,RC206,RC
100,26,35,15,248,488,10,RC206,RC
101,31,67,3,690,930,10,RC206,RC
1,40,50,0,0,960,0,RC207,RC
2,25,85,20,591,874,10,RC207,RC
3,22,75,30,73,350,10,RC207,RC
4,22,85,10,473,588,10,RC207,RC
5,20,80,40,418,913,10,RC207,RC
6,20,85,20,40,390,10,RC207,RC
7,18,75,20,249,646,10,RC207,RC
8,15,75,20,281,438,10,RC207,RC
9,15,80,10,272,581,10,RC207,RC
10,10,35,20,236,625,10,RC207,RC
11,10,40,30,470,687,10,RC207,RC
12,8,40,40,33,510,10,RC207,RC
13,8,45,20,166,399,10,RC207,RC
14,5,35,10,359,911,10,RC207,RC
15,5,45,10,35,457,10,RC207,RC
16,2,40,20,39,538,10,RC207,RC
17,0,40,20,214,415,10,RC207,RC
18,0,45,20,359,909,10,RC207,RC
19,44,5,20,338,451,10,RC207,RC
20,42,10,40,205,422,10,RC207,RC
21,42,15,10,511,682,10,RC207,RC
22,40,5,10,158,391,10,RC207,RC
23,40,15,40,263,606,10,RC207,RC
24,38,5,30,45,522,10,RC207,RC
25,38,15,10,598,883,10,RC207,RC
26,35,5,20,348,904,10,RC207,RC
27,95,30,30,509,668,10,RC207,RC
28,95,35,20,57,664,10,RC207,RC
29,92,30,10,68,349,10,RC207,RC
30,90,35,10,131,376,10,RC207,RC
31,88,30,10,114,497,10,RC207,RC
32,88,35,20,102,347,10,RC207,RC
33,87,30,10,564,797,10,RC207,RC
34,85,25,10,51,673,10,RC207,RC
35,85,35,30,462,631,10,RC207,RC
36,67,85,20,396,905,10,RC207,RC
37,65,85,40,43,712,10,RC207,RC
38,65,82,10,530,703,10,RC207,RC
39,62,80,30,131,544,10,RC207,RC
40,60,80,10,36,800,10,RC207,RC
41,60,85,30,233,544,10,RC207,RC
42,58,75,20,207,664,10,RC207,RC
43,55,80,10,33,624,10,RC207,RC
44,55,85,20,549,718,10,RC207,RC
45,55,82,10,62,491,10,RC207,RC
46,20,82,10,37,677,10,RC207,RC
47,18,80,10,435,662,10,RC207,RC
48,2,45,10,38,366,10,RC207,RC
49,42,5,10,636,904,10,RC207,RC
50,42,12,10,423,576,10,RC207,RC
51,72,35,30,471,662,10,RC207,RC
52,55,20,19,281,490,10,RC207,RC
53,25,30,3,109,360,10,RC207,RC
54,20,50,5,284,585,10,RC207,RC
55,55,60,16,568,753,10,RC207,RC
56,30,60,16,421,896,10,RC207,RC
57,50,35,19,404,829,10,RC207,RC
58,30,25,23,347,566,10,RC207,RC
59,15,10,20,380,902,10,RC207,RC
60,10,20,19,42,466,10,RC207,RC
61,15,60,17,613,894,10,RC207,RC
62,45,65,9,230,405,10,RC207,RC
63,65,35,3,29,587,10,RC207,RC
64,65,20,6,39,353,10,RC207,RC
65,45,30,17,20,497,10,RC207,RC
66,35,40,16,11,570,10,RC207,RC
67,41,37,16,423,828,10,RC207,RC
68,64,42,9,112,543,10,RC207,RC
69,40,60,21,441,902,10,RC207,RC
70,31,52,27,9,532,10,RC207,RC
71,35,69,23,211,930,10,RC207,RC
72,65,55,14,201,400,10,RC207,RC
73,63,65,8,27,382,10,RC207,RC
74,2,60,5,255,436,10,RC207,RC
75,20,20,8,427,913,10,RC207,RC
76,5,5,16,183,400,10,RC207,RC
77,60,12,31,162,493,10,RC207,RC
78,23,3,7,360,900,10,RC207,RC
79,8,56,27,195,654,10,RC207,RC
80,6,68,30,258,565,10,RC207,RC
81,47,47,13,426,942,10,RC207,RC
82,49,58,10,369,460,10,RC207,RC
83,27,43,9,85,338,10,RC207,RC
84,37,31,14,19,326,10,RC207,RC
85,57,29,18,304,605,10,RC207,RC
86,63,23,2,318,489,10,RC207,RC
87,21,24,28,332,485,10,RC207,RC
88,12,24,13,365,472,10,RC207,RC
89,24,58,19,100,539,10,RC207,RC
90,67,5,25,565,897,10,RC207,RC
91,37,47,6,324,513,10,RC207,RC
92,49,42,13,651,906,10,RC207,RC
93,53,43,14,14,669,10,RC207,RC
94,61,52,3,298,928,10,RC207,RC
95,57,48,23,385,518,10,RC207,RC
96,56,37,6,20,299,10,RC207,RC
97,55,54,26,538,705,10,RC207,RC
98,4,18,35,546,667,10,RC207,RC
99,26,52,9,109,354,10,RC207,RC
100,26,35,15,170,565,10,RC207,RC
101,31,67,3,262,930,10,RC207,RC
1,40,50,0,0,960,0,RC208,RC
2,25,85,20,388,911,10,RC208,RC
3,22,75,30,30,546,10,RC208,RC
4,22,85,10,353,708,10,RC208,RC
5,20,80,40,425,913,10,RC208,RC
6,20,85,20,40,630,10,RC208,RC
7,18,75,20,228,667,10,RC208,RC
8,15,75,20,161,558,10,RC208,RC
9,15,80,10,229,624,10,RC208,RC
10,10,35,20,213,648,10,RC208,RC
11,10,40,30,404,753,10,RC208,RC
12,8,40,40,33,511,10,RC208,RC
13,8,45,20,46,519,10,RC208,RC
14,5,35,10,395,911,10,RC208,RC
15,5,45,10,35,697,10,RC208,RC
16,2,40,20,39,528,10,RC208,RC
17,0,40,20,94,535,10,RC208,RC
18,0,45,20,394,909,10,RC208,RC
19,44,5,20,218,571,10,RC208,RC
20,42,10,40,85,542,10,RC208,RC
21,42,15,10,391,802,10,RC208,RC
22,40,5,10,45,517,10,RC208,RC
23,40,15,40,229,640,10,RC208,RC
24,38,5,30,45,523,10,RC208,RC
25,38,15,10,389,914,10,RC208,RC
26,35,5,20,386,904,10,RC208,RC
27,95,30,30,389,788,10,RC208,RC
28,95,35,20,57,600,10,RC208,RC
29,92,30,10,55,575,10,RC208,RC
30,90,35,10,52,536,10,RC208,RC
31,88,30,10,90,521,10,RC208,RC
32,88,35,20,50,534,10,RC208,RC
33,87,30,10,425,898,10,RC208,RC
34,85,25,10,51,602,10,RC208,RC
35,85,35,30,342,751,10,RC208,RC
36,67,85,20,410,905,10,RC208,RC
37,65,85,40,43,617,10,RC208,RC
38,65,82,10,410,823,10,RC208,RC
39,62,80,30,114,561,10,RC208,RC
40,60,80,10,36,658,10,RC208,RC
41,60,85,30,191,586,10,RC208,RC
42,58,75,20,201,670,10,RC208,RC
43,55,80,10,33,568,10,RC208,RC
44,55,85,20,429,838,10,RC208,RC
45,55,82,10,49,504,10,RC208,RC
46,20,82,10,37,597,10,RC208,RC
47,18,80,10,315,782,10,RC208,RC
48,2,45,10,38,606,10,RC208,RC
49,42,5,10,396,904,10,RC208,RC
50,42,12,10,341,658,10,RC208,RC
51,72,35,30,351,782,10,RC208,RC
52,55,20,19,161,610,10,RC208,RC
53,25,30,3,25,516,10,RC208,RC
54,20,50,5,239,630,10,RC208,RC
55,55,60,16,448,873,10,RC208,RC
56,30,60,16,420,897,10,RC208,RC
57,50,35,19,390,843,10,RC208,RC
58,30,25,23,227,686,10,RC208,RC
59,15,10,20,401,902,10,RC208,RC
60,10,20,19,42,706,10,RC208,RC
61,15,60,17,401,923,10,RC208,RC
62,45,65,9,110,525,10,RC208,RC
63,65,35,3,29,548,10,RC208,RC
64,65,20,6,39,593,10,RC208,RC
65,45,30,17,20,498,10,RC208,RC
66,35,40,16,11,530,10,RC208,RC
67,41,37,16,404,847,10,RC208,RC
68,64,42,9,100,555,10,RC208,RC
69,40,60,21,436,907,10,RC208,RC
70,31,52,27,9,510,10,RC208,RC
71,35,69,23,330,930,10,RC208,RC
72,65,55,14,81,520,10,RC208,RC
73,63,65,8,27,622,10,RC208,RC
